route,lat,lon,genus,species,count
1076,37.117436,-116.049992,Dipodomys,microps,1.04
1076,37.117436,-116.049992,Perognathus,longimembris,1.76
1076,37.117436,-116.049992,Onychomys,torridus,0.14
1076,37.117436,-116.049992,Ammospermophilus,leucurus,0.36
1077,37.117436,-116.049992,Chaetodipus,formosus,0.45
1077,37.117436,-116.049992,Dipodomys,merriami,0.1
1077,37.117436,-116.049992,Dipodomys,microps,0.97
1077,37.117436,-116.049992,Perognathus,longimembris,1.35
1077,37.117436,-116.049992,Ammospermophilus,leucurus,0.16
1078,37.117436,-116.049992,Chaetodipus,formosus,0.67
1078,37.117436,-116.049992,Dipodomys,merriami,1.4
1078,37.117436,-116.049992,Dipodomys,microps,2.24
1078,37.117436,-116.049992,Perognathus,longimembris,1.39
1078,37.117436,-116.049992,Onychomys,torridus,0.18
1078,37.117436,-116.049992,Peromyscus,crinitus,
1078,37.117436,-116.049992,Ammospermophilus,leucurus,0.19
1079,37.117436,-116.049992,Chaetodipus,formosus,0.25
1079,37.117436,-116.049992,Dipodomys,merriami,0.23
1079,37.117436,-116.049992,Dipodomys,microps,0.85
1079,37.117436,-116.049992,Perognathus,longimembris,2.33
1079,37.117436,-116.049992,Onychomys,torridus,0.31
1079,37.117436,-116.049992,Peromyscus,crinitus,
1079,37.117436,-116.049992,Ammospermophilus,leucurus,0.09
1080,37.117436,-116.049992,Dipodomys,merriami,0.23
1080,37.117436,-116.049992,Dipodomys,microps,2.07
1080,37.117436,-116.049992,Perognathus,longimembris,2.53
1080,37.117436,-116.049992,Onychomys,torridus,0.26
1080,37.117436,-116.049992,Peromyscus,truei,
1080,37.117436,-116.049992,Ammospermophilus,leucurus,0.82
1081,37.117436,-116.049992,Dipodomys,merriami,0.6
1081,37.117436,-116.049992,Perognathus,longimembris,1.93
1081,37.117436,-116.049992,Ammospermophilus,leucurus,0.41
1082,37.117436,-116.049992,Perognathus,longimembris,2.04
1082,37.117436,-116.049992,Onychomys,torridus,0.47
1082,37.117436,-116.049992,Ammospermophilus,leucurus,0.74
1083,37.117436,-116.049992,Chaetodipus,formosus,3.13
1083,37.117436,-116.049992,Dipodomys,merriami,0.5
1083,37.117436,-116.049992,Onychomys,torridus,0.12
1083,37.117436,-116.049992,Peromyscus,crinitus,
1083,37.117436,-116.049992,Ammospermophilus,leucurus,0.09
1084,37.117436,-116.049992,Chaetodipus,formosus,1.39
1084,37.117436,-116.049992,Dipodomys,ordii,0.14
1084,37.117436,-116.049992,Perognathus,longimembris,0.34
1084,37.117436,-116.049992,Neotoma,lepida,
1084,37.117436,-116.049992,Onychomys,torridus,0.06
1084,37.117436,-116.049992,Peromyscus,crinitus,
1084,37.117436,-116.049992,Ammospermophilus,leucurus,0.28
1085,37.117436,-116.049992,Chaetodipus,formosus,2.03
1085,37.117436,-116.049992,Dipodomys,merriami,0.78
1085,37.117436,-116.049992,Perognathus,longimembris,0.79
1085,37.117436,-116.049992,Neotoma,lepida,
1085,37.117436,-116.049992,Onychomys,torridus,0.12
1085,37.117436,-116.049992,Peromyscus,crinitus,
1085,37.117436,-116.049992,Ammospermophilus,leucurus,0.05
1086,37.117436,-116.049992,Chaetodipus,formosus,0.13
1086,37.117436,-116.049992,Dipodomys,merriami,0.24
1086,37.117436,-116.049992,Perognathus,longimembris,1.44
1086,37.117436,-116.049992,Neotoma,lepida,
1086,37.117436,-116.049992,Onychomys,torridus,0.07
1086,37.117436,-116.049992,Ammospermophilus,leucurus,0.17
1087,37.117436,-116.049992,Dipodomys,merriami,0.53
1088,37.117436,-116.049992,Dipodomys,microps,0.14
1088,37.117436,-116.049992,Perognathus,longimembris,0.11
1088,37.117436,-116.049992,Peromyscus,crinitus,
1088,37.117436,-116.049992,Ammospermophilus,leucurus,0.09
1089,37.117436,-116.049992,Dipodomys,microps,1.3
1089,37.117436,-116.049992,Perognathus,longimembris,3.25
1089,37.117436,-116.049992,Onychomys,torridus,0.21
1089,37.117436,-116.049992,Peromyscus,crinitus,0.07
1089,37.117436,-116.049992,Ammospermophilus,leucurus,0.08
1090,37.117436,-116.049992,Chaetodipus,formosus,0.51
1090,37.117436,-116.049992,Dipodomys,merriami,0.68
1090,37.117436,-116.049992,Dipodomys,microps,0.14
1090,37.117436,-116.049992,Perognathus,longimembris,1.12
1090,37.117436,-116.049992,Ammospermophilus,leucurus,0.23
1091,37.117436,-116.049992,Chaetodipus,formosus,1.35
1091,37.117436,-116.049992,Dipodomys,merriami,0.29
1091,37.117436,-116.049992,Dipodomys,microps,0.14
1091,37.117436,-116.049992,Ammospermophilus,leucurus,0.23
1092,37.117436,-116.049992,Chaetodipus,formosus,0.79
1092,37.117436,-116.049992,Dipodomys,merriami,0.09
1092,37.117436,-116.049992,Dipodomys,microps,0.56
1092,37.117436,-116.049992,Peromyscus,crinitus,
1092,37.117436,-116.049992,Ammospermophilus,leucurus,0.23
1093,37.117436,-116.049992,Dipodomys,merriami,0.34
1093,37.117436,-116.049992,Perognathus,longimembris,0.14
1093,37.117436,-116.049992,Ammospermophilus,leucurus,0.09
1094,37.117436,-116.049992,Dipodomys,merriami,0.23
1094,37.117436,-116.049992,Dipodomys,microps,0.09
1094,37.117436,-116.049992,Perognathus,longimembris,0.27
1095,37.117436,-116.049992,Chaetodipus,formosus,0.25
1095,37.117436,-116.049992,Dipodomys,merriami,0.34
1095,37.117436,-116.049992,Dipodomys,microps,0.51
1095,37.117436,-116.049992,Perognathus,longimembris,0.57
1095,37.117436,-116.049992,Ammospermophilus,leucurus,0.19
1096,37.117436,-116.049992,Dipodomys,microps,0.28
1096,37.117436,-116.049992,Perognathus,longimembris,0.14
1096,37.117436,-116.049992,Peromyscus,maniculatus,0.14
1097,37.117436,-116.049992,Dipodomys,merriami,0.68
1097,37.117436,-116.049992,Dipodomys,microps,0.38
1097,37.117436,-116.049992,Perognathus,longimembris,1.49
1097,37.117436,-116.049992,Ammospermophilus,leucurus,0.23
1098,37.117436,-116.049992,Neotoma,lepida,
1099,37.117436,-116.049992,Dipodomys,microps,0.76
1099,37.117436,-116.049992,Perognathus,longimembris,3.81
1099,37.117436,-116.049992,Onychomys,torridus,0.06
1099,37.117436,-116.049992,Ammospermophilus,leucurus,0.08
1100,37.117436,-116.049992,Dipodomys,merriami,0.34
1100,37.117436,-116.049992,Perognathus,longimembris,1.22
1100,37.117436,-116.049992,Peromyscus,crinitus,
1101,37.117436,-116.049992,Dipodomys,microps,0.19
1101,37.117436,-116.049992,Perognathus,longimembris,1.35
1101,37.117436,-116.049992,Ammospermophilus,leucurus,0.27
1102,37.117436,-116.049992,Ammospermophilus,leucurus,0.09
1103,37.117436,-116.049992,Dipodomys,merriami,0.11
1103,37.117436,-116.049992,Onychomys,torridus,0.07
1104,37.117436,-116.049992,Dipodomys,merriami,0.34
1104,37.117436,-116.049992,Dipodomys,ordii,0.28
1104,37.117436,-116.049992,Perognathus,longimembris,0.4
1104,37.117436,-116.049992,Onychomys,torridus,0.07
1104,37.117436,-116.049992,Ammospermophilus,leucurus,0.36
1105,37.117436,-116.049992,Dipodomys,merriami,1.38
1105,37.117436,-116.049992,Perognathus,longimembris,1.7
1106,37.117436,-116.049992,Dipodomys,microps,0.09
1106,37.117436,-116.049992,Perognathus,longimembris,2.97
1106,37.117436,-116.049992,Onychomys,torridus,0.14
1106,37.117436,-116.049992,Ammospermophilus,leucurus,0.27
1107,37.117436,-116.049992,Chaetodipus,formosus,1.34
1107,37.117436,-116.049992,Dipodomys,microps,0.41
1107,37.117436,-116.049992,Neotoma,lepida,
1107,37.117436,-116.049992,Onychomys,torridus,0.12
1107,37.117436,-116.049992,Peromyscus,maniculatus,0.37
1108,37.117436,-116.049992,Dipodomys,merriami,0.38
1108,37.117436,-116.049992,Perognathus,longimembris,1.06
1109,37.117436,-116.049992,Dipodomys,merriami,0.59
1109,37.117436,-116.049992,Perognathus,longimembris,0.95
1109,37.117436,-116.049992,Ammospermophilus,leucurus,0.08
1110,37.117436,-116.049992,Dipodomys,merriami,1.16
1110,37.117436,-116.049992,Dipodomys,microps,0.14
1110,37.117436,-116.049992,Perognathus,longimembris,1.03
1111,37.117436,-116.049992,Dipodomys,merriami,0.68
1111,37.117436,-116.049992,Perognathus,longimembris,0.88
1112,37.117436,-116.049992,Dipodomys,merriami,0.59
1112,37.117436,-116.049992,Perognathus,longimembris,0.58
1113,37.117436,-116.049992,Chaetodipus,formosus,0.51
1113,37.117436,-116.049992,Dipodomys,merriami,0.19
1113,37.117436,-116.049992,Perognathus,longimembris,2.2
1113,37.117436,-116.049992,Ammospermophilus,leucurus,0.4
1114,37.117436,-116.049992,Perognathus,longimembris,1.03
1114,37.117436,-116.049992,Ammospermophilus,leucurus,0.16
1115,37.117436,-116.049992,Ammospermophilus,leucurus,0.08
1116,37.117436,-116.049992,Chaetodipus,formosus,0.23
1116,37.117436,-116.049992,Ammospermophilus,leucurus,0.16
1117,37.117436,-116.049992,Chaetodipus,formosus,0.45
1117,37.117436,-116.049992,Dipodomys,merriami,1.62
1117,37.117436,-116.049992,Dipodomys,microps,0.56
1117,37.117436,-116.049992,Perognathus,longimembris,1.48
1117,37.117436,-116.049992,Peromyscus,crinitus,
1117,37.117436,-116.049992,Ammospermophilus,leucurus,0.31
1118,37.117436,-116.049992,Dipodomys,merriami,1.79
1118,37.117436,-116.049992,Perognathus,longimembris,1.8
1118,37.117436,-116.049992,Ammospermophilus,leucurus,0.25
1119,37.117436,-116.049992,Chaetodipus,formosus,0.68
1119,37.117436,-116.049992,Dipodomys,merriami,0.29
1119,37.117436,-116.049992,Perognathus,longimembris,0.69
1119,37.117436,-116.049992,Onychomys,torridus,0.21
1119,37.117436,-116.049992,Ammospermophilus,leucurus,1.06
1120,37.117436,-116.049992,Dipodomys,merriami,0.29
1120,37.117436,-116.049992,Dipodomys,microps,0.88
1120,37.117436,-116.049992,Perognathus,longimembris,2.21
1120,37.117436,-116.049992,Onychomys,torridus,0.35
1120,37.117436,-116.049992,Ammospermophilus,leucurus,0.27
1121,37.117436,-116.049992,Chaetodipus,formosus,1.02
1121,37.117436,-116.049992,Dipodomys,merriami,0.48
1121,37.117436,-116.049992,Dipodomys,microps,1.48
1121,37.117436,-116.049992,Perognathus,longimembris,3.61
1121,37.117436,-116.049992,Onychomys,torridus,0.21
1121,37.117436,-116.049992,Ammospermophilus,leucurus,0.68
1122,37.117436,-116.049992,Chaetodipus,formosus,0.13
1122,37.117436,-116.049992,Dipodomys,merriami,0.59
1122,37.117436,-116.049992,Dipodomys,microps,0.51
1122,37.117436,-116.049992,Perognathus,longimembris,2.2
1122,37.117436,-116.049992,Onychomys,torridus,0.31
1122,37.117436,-116.049992,Ammospermophilus,leucurus,0.08
1123,37.117436,-116.049992,Chaetodipus,formosus,0.68
1123,37.117436,-116.049992,Dipodomys,merriami,0.29
1123,37.117436,-116.049992,Perognathus,longimembris,2.5
1124,37.117436,-116.049992,Chaetodipus,formosus,2.03
1124,37.117436,-116.049992,Dipodomys,merriami,0.29
1124,37.117436,-116.049992,Dipodomys,microps,0.14
1124,37.117436,-116.049992,Perognathus,longimembris,1.2
1124,37.117436,-116.049992,Ammospermophilus,leucurus,0.13
1125,37.117436,-116.049992,Dipodomys,microps,0.57
1125,37.117436,-116.049992,Perognathus,longimembris,0.31
1125,37.117436,-116.049992,Peromyscus,crinitus,
1126,37.117436,-116.049992,Dipodomys,microps,0.23
1126,37.117436,-116.049992,Perognathus,longimembris,0.31
1126,37.117436,-116.049992,Onychomys,torridus,0.11
1126,37.117436,-116.049992,Ammospermophilus,leucurus,0.09
1127,37.117436,-116.049992,Dipodomys,merriami,0.08
1127,37.117436,-116.049992,Dipodomys,microps,0.23
1127,37.117436,-116.049992,Perognathus,longimembris,0.16
1127,37.117436,-116.049992,Ammospermophilus,leucurus,0.09
1128,37.117436,-116.049992,Chaetodipus,formosus,0.11
1128,37.117436,-116.049992,Dipodomys,merriami,0.3
1128,37.117436,-116.049992,Dipodomys,microps,0.19
1128,37.117436,-116.049992,Peromyscus,crinitus,
1128,37.117436,-116.049992,Ammospermophilus,leucurus,0.09
1129,37.117436,-116.049992,Dipodomys,merriami,0.35
1129,37.117436,-116.049992,Dipodomys,microps,1.13
1129,37.117436,-116.049992,Onychomys,torridus,0.11
1130,37.117436,-116.049992,Onychomys,torridus,0.06
1130,37.117436,-116.049992,Ammospermophilus,leucurus,0.09
1131,37.117436,-116.049992,Chaetodipus,formosus,0.23
1131,37.117436,-116.049992,Dipodomys,merriami,1.44
1131,37.117436,-116.049992,Dipodomys,microps,0.14
1131,37.117436,-116.049992,Perognathus,longimembris,0.19
1131,37.117436,-116.049992,Onychomys,torridus,0.23
1131,37.117436,-116.049992,Ammospermophilus,leucurus,0.16
1132,37.117436,-116.049992,Chaetodipus,formosus,1.46
1132,37.117436,-116.049992,Dipodomys,merriami,0.47
1132,37.117436,-116.049992,Dipodomys,microps,0.14
1132,37.117436,-116.049992,Neotoma,lepida,
1132,37.117436,-116.049992,Onychomys,torridus,0.18
1132,37.117436,-116.049992,Peromyscus,crinitus,
1133,37.117436,-116.049992,Peromyscus,crinitus,
1133,37.117436,-116.049992,Peromyscus,maniculatus,0.41
1133,37.117436,-116.049992,Peromyscus,truei,0.38
1134,37.117436,-116.049992,Chaetodipus,formosus,0.13
1134,37.117436,-116.049992,Perognathus,parvus,0.14
1134,37.117436,-116.049992,Peromyscus,maniculatus,0.21
1135,37.117436,-116.049992,Chaetodipus,formosus,0.13
1135,37.117436,-116.049992,Peromyscus,maniculatus,0.52
1136,37.117436,-116.049992,Dipodomys,merriami,0.09
1136,37.117436,-116.049992,Perognathus,longimembris,0.39
1136,37.117436,-116.049992,Onychomys,torridus,0.07
1136,37.117436,-116.049992,Ammospermophilus,leucurus,0.16
1137,37.117436,-116.049992,Dipodomys,merriami,0.28
1137,37.117436,-116.049992,Perognathus,longimembris,0.48
1137,37.117436,-116.049992,Ammospermophilus,leucurus,0.08
1138,37.117436,-116.049992,Dipodomys,microps,0.9
1138,37.117436,-116.049992,Perognathus,longimembris,0.47
1139,37.117436,-116.049992,Dipodomys,merriami,0.63
1139,37.117436,-116.049992,Dipodomys,microps,0.1
1140,37.117436,-116.049992,Dipodomys,merriami,0.75
1140,37.117436,-116.049992,Dipodomys,microps,0.41
1140,37.117436,-116.049992,Onychomys,torridus,0.06
1140,37.117436,-116.049992,Ammospermophilus,leucurus,0.05
1141,37.117436,-116.049992,Chaetodipus,formosus,0.63
1141,37.117436,-116.049992,Onychomys,torridus,0.06
1142,37.117436,-116.049992,Dipodomys,merriami,0.13
1142,37.117436,-116.049992,Neotoma,lepida,
1142,37.117436,-116.049992,Onychomys,torridus,0.29
1143,37.117436,-116.049992,Chaetodipus,formosus,2.17
1143,37.117436,-116.049992,Dipodomys,merriami,1.42
1143,37.117436,-116.049992,Perognathus,longimembris,0.2
1143,37.117436,-116.049992,Ammospermophilus,leucurus,0.08
1144,37.117436,-116.049992,Chaetodipus,formosus,0.5
1144,37.117436,-116.049992,Dipodomys,merriami,0.12
1144,37.117436,-116.049992,Dipodomys,microps,0.64
1144,37.117436,-116.049992,Perognathus,longimembris,0.6
1144,37.117436,-116.049992,Onychomys,torridus,0.14
1144,37.117436,-116.049992,Ammospermophilus,leucurus,0.17
1145,37.117436,-116.049992,Chaetodipus,formosus,1.1
1145,37.117436,-116.049992,Dipodomys,microps,0.28
1145,37.117436,-116.049992,Perognathus,longimembris,0.1
1145,37.117436,-116.049992,Peromyscus,crinitus,
1145,37.117436,-116.049992,Ammospermophilus,leucurus,0.08
1146,37.117436,-116.049992,Dipodomys,merriami,0.63
1146,37.117436,-116.049992,Perognathus,longimembris,0.02
1146,37.117436,-116.049992,Onychomys,torridus,0.11
1146,37.117436,-116.049992,Peromyscus,maniculatus,0.21
1147,37.117436,-116.049992,Dipodomys,merriami,0.42
1147,37.117436,-116.049992,Perognathus,longimembris,1.57
1147,37.117436,-116.049992,Onychomys,torridus,0.11
1147,37.117436,-116.049992,Peromyscus,maniculatus,0.21
1147,37.117436,-116.049992,Ammospermophilus,leucurus,0.05
1148,37.117436,-116.049992,Dipodomys,merriami,0.28
1148,37.117436,-116.049992,Dipodomys,microps,0.68
1148,37.117436,-116.049992,Perognathus,longimembris,1.1
1148,37.117436,-116.049992,Onychomys,torridus,0.06
1148,37.117436,-116.049992,Peromyscus,maniculatus,0.21
1149,37.117436,-116.049992,Dipodomys,merriami,0.56
1149,37.117436,-116.049992,Dipodomys,microps,0.45
1149,37.117436,-116.049992,Perognathus,longimembris,0.78
1150,37.117436,-116.049992,Dipodomys,microps,1.8
1150,37.117436,-116.049992,Perognathus,longimembris,0.31
1150,37.117436,-116.049992,Perognathus,parvus,0.15
1150,37.117436,-116.049992,Onychomys,torridus,0.17
1151,37.117436,-116.049992,Chaetodipus,formosus,0.25
1151,37.117436,-116.049992,Dipodomys,merriami,0.38
1151,37.117436,-116.049992,Dipodomys,microps,0.93
1151,37.117436,-116.049992,Onychomys,torridus,0.06
1151,37.117436,-116.049992,Peromyscus,crinitus,
1151,37.117436,-116.049992,Ammospermophilus,leucurus,0.09
1152,37.117436,-116.049992,Dipodomys,merriami,0.14
1152,37.117436,-116.049992,Dipodomys,microps,1.62
1152,37.117436,-116.049992,Perognathus,longimembris,0.31
1152,37.117436,-116.049992,Ammospermophilus,leucurus,0.07
1153,37.117436,-116.049992,Chaetodipus,formosus,0.13
1153,37.117436,-116.049992,Dipodomys,microps,0.77
1153,37.117436,-116.049992,Perognathus,longimembris,0.63
1153,37.117436,-116.049992,Onychomys,torridus,0.17
1154,37.117436,-116.049992,Chaetodipus,formosus,0.13
1154,37.117436,-116.049992,Dipodomys,merriami,0.07
1154,37.117436,-116.049992,Dipodomys,microps,0.45
1154,37.117436,-116.049992,Perognathus,longimembris,0.63
1154,37.117436,-116.049992,Onychomys,torridus,0.06
1154,37.117436,-116.049992,Ammospermophilus,leucurus,0.14
1155,37.117436,-116.049992,Dipodomys,merriami,13
1155,37.117436,-116.049992,Dipodomys,microps,26
1155,37.117436,-116.049992,Perognathus,longimembris,39
1155,37.117436,-116.049992,Ammospermophilus,leucurus,6
1156,37.117436,-116.049992,Chaetodipus,formosus,4
1156,37.117436,-116.049992,Dipodomys,merriami,40
1156,37.117436,-116.049992,Perognathus,longimembris,21
1156,37.117436,-116.049992,Ammospermophilus,leucurus,2
1157,37.117436,-116.049992,Chaetodipus,formosus,12
1157,37.117436,-116.049992,Dipodomys,merriami,25
1157,37.117436,-116.049992,Dipodomys,microps,23
1157,37.117436,-116.049992,Perognathus,longimembris,26
1157,37.117436,-116.049992,Ammospermophilus,leucurus,1
1158,37.117436,-116.049992,Dipodomys,merriami,2
1158,37.117436,-116.049992,Dipodomys,microps,121
1158,37.117436,-116.049992,Perognathus,longimembris,9
1158,37.117436,-116.049992,Onychomys,torridus,4
1158,37.117436,-116.049992,Peromyscus,maniculatus,11
1158,37.117436,-116.049992,Ammospermophilus,leucurus,6
1159,37.117436,-116.049992,Chaetodipus,formosus,56
1159,37.117436,-116.049992,Dipodomys,merriami,3
1159,37.117436,-116.049992,Dipodomys,microps,51
1159,37.117436,-116.049992,Perognathus,longimembris,61
1159,37.117436,-116.049992,Onychomys,torridus,2
1159,37.117436,-116.049992,Ammospermophilus,leucurus,30
1160,37.117436,-116.049992,Dipodomys,merriami,19
1160,37.117436,-116.049992,Dipodomys,microps,1
1160,37.117436,-116.049992,Perognathus,longimembris,32
1160,37.117436,-116.049992,Perognathus,parvus,3
1160,37.117436,-116.049992,Onychomys,torridus,10
1160,37.117436,-116.049992,Peromyscus,maniculatus,3
1160,37.117436,-116.049992,Ammospermophilus,leucurus,18
1161,37.117436,-116.049992,Dipodomys,merriami,135
1161,37.117436,-116.049992,Dipodomys,ordii,49
1162,37.117436,-116.049992,Dipodomys,microps,68
1163,37.117436,-116.049992,Perognathus,parvus,3
1163,37.117436,-116.049992,Peromyscus,maniculatus,19
1163,37.117436,-116.049992,Peromyscus,truei,9
1164,37.117436,-116.049992,Peromyscus,maniculatus,33
1164,37.117436,-116.049992,Peromyscus,truei,4
1165,39.849242,-105.910086,Myodes,gapperi,99
1165,39.849242,-105.910086,Peromyscus,maniculatus,10
1165,39.849242,-105.910086,Tamias,minimus,32
1165,39.849242,-105.910086,Sorex,cinereus,6
1166,39.849242,-105.910086,Myodes,gapperi,79
1166,39.849242,-105.910086,Microtus,montanus,6
1166,39.849242,-105.910086,Peromyscus,maniculatus,23
1166,39.849242,-105.910086,Tamias,minimus,32
1166,39.849242,-105.910086,Sorex,cinereus,1
1166,39.849242,-105.910086,Myodes,gapperi,156
1166,39.849242,-105.910086,Microtus,montanus,5
1166,39.849242,-105.910086,Peromyscus,maniculatus,8
1166,39.849242,-105.910086,Tamias,minimus,43
1166,39.849242,-105.910086,Sorex,cinereus,3
1167,39.067936,-79.676339,Myodes,gapperi,10
1167,39.067936,-79.676339,Microtus,pennsylvanicus,8
1167,39.067936,-79.676339,Peromyscus,maniculatus,11
1167,39.067936,-79.676339,Synaptomys,cooperi,3
1167,39.067936,-79.676339,Blarina,brevicauda,12
